NOSE_X,NOSE_Y,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y
0.5657326579093933,0.3178541958332062,0.5749936103820801,0.30379149317741394,0.5805746912956238,0.3051530420780182,0.5877710580825806,0.306916207075119,0.5567656755447388,0.30328646302223206,0.5498920679092407,0.3043026328086853,0.5428773164749146,0.30547621846199036,0.5991882681846619,0.32414180040359497,0.5317677855491638,0.3245563507080078,0.5799984335899353,0.3458959758281708,0.5528594851493835,0.3436274528503418,0.658401608467102,0.45185956358909607,0.4822210669517517,0.44698864221572876,0.7595032453536987,0.49888262152671814,0.3829292356967926,0.4685245752334595,0.7589330673217773,0.6249639987945557,0.402738094329834,0.5904825925827026,0.7573958039283752,0.6693594455718994,0.40535539388656616,0.6334660053253174,0.7385163307189941,0.6684585809707642,0.42039409279823303,0.6317301392555237,0.7362527251243591,0.6538410186767578,0.422391802072525,0.6173058152198792,0.6342509984970093,0.7608510851860046,0.5208626985549927,0.762389063835144,0.6168462038040161,1.005637288093567,0.531679093837738,1.0028516054153442,0.6334220170974731,1.2500680685043335,0.5331233739852905,1.2287216186523438,0.6306527853012085,1.2781100273132324,0.5354193449020386,1.2467392683029175,0.6317125558853149,1.328505039215088,0.5372861623764038,1.3071684837341309
0.5895944833755493,0.19153009355068207,0.6041969656944275,0.17561861872673035,0.6116162538528442,0.17692002654075623,0.6182142496109009,0.17876914143562317,0.5757405757904053,0.17461226880550385,0.5664668083190918,0.17569255828857422,0.557593584060669,0.17706656455993652,0.6313402056694031,0.20408497750759125,0.5448527336120605,0.1984361708164215,0.6077233552932739,0.23016588389873505,0.5706285834312439,0.2279428392648697,0.7058596611022949,0.38164880871772766,0.46655240654945374,0.37673521041870117,0.8455578088760376,0.42849934101104736,0.31685760617256165,0.4016156792640686,0.8572824597358704,0.5869451761245728,0.34459829330444336,0.5657529234886169,0.8635387420654297,0.6450632214546204,0.33953651785850525,0.6289790868759155,0.8375687599182129,0.6463989615440369,0.36261242628097534,0.6293690204620361,0.8292208909988403,0.6255332231521606,0.36735281348228455,0.6059538125991821,0.670962393283844,0.7944910526275635,0.512994110584259,0.7965505123138428,0.6709117889404297,1.0970656871795654,0.5099340081214905,1.1045563220977783,0.6425948143005371,1.3542226552963257,0.5196745991706848,1.3500109910964966,0.634355902671814,1.388222336769104,0.5239077806472778,1.3764190673828125,0.6353353261947632,1.4608101844787598,0.5243512988090515,1.4569103717803955
0.5687034130096436,0.3115035891532898,0.5818756818771362,0.29540231823921204,0.589549720287323,0.29565149545669556,0.5952783226966858,0.296027809381485,0.5606436133384705,0.2966063916683197,0.5538291335105896,0.29749172925949097,0.5478984713554382,0.29856979846954346,0.6102635264396667,0.31049638986587524,0.5423647165298462,0.3122026324272156,0.5868276357650757,0.33661890029907227,0.5585368871688843,0.3381534218788147,0.6720982789993286,0.42847156524658203,0.5034342408180237,0.4580886662006378,0.7836815118789673,0.47772565484046936,0.44241300225257874,0.5321654677391052,0.7402669787406921,0.6034033894538879,0.44370636343955994,0.5829318761825562,0.7248520851135254,0.6591998338699341,0.44296908378601074,0.6245285868644714,0.7071191668510437,0.6558407545089722,0.4504712224006653,0.6183010339736938,0.7070058584213257,0.6356308460235596,0.45579394698143005,0.6058136224746704,0.6462478637695312,0.7671194672584534,0.5356114506721497,0.7777599096298218,0.6494903564453125,1.0497448444366455,0.561646044254303,1.0933358669281006,0.6453150510787964,1.3013876676559448,0.5633692741394043,1.3276610374450684,0.6451557278633118,1.3314659595489502,0.565147876739502,1.355846881866455,0.6399314403533936,1.3856676816940308,0.5683590173721313,1.4014325141906738
0.5604261755943298,0.3431447148323059,0.5694854855537415,0.3328973352909088,0.5749157667160034,0.3347499966621399,0.5800438523292542,0.33645012974739075,0.5541332960128784,0.3296302258968353,0.5481422543525696,0.3294481933116913,0.541733980178833,0.32918083667755127,0.5882025361061096,0.35424530506134033,0.5272725820541382,0.34335410594940186,0.5696607828140259,0.3700003921985626,0.5492291450500488,0.36525848507881165,0.6267448663711548,0.4743897616863251,0.4739418923854828,0.4588438868522644,0.7084201574325562,0.536547839641571,0.37507230043411255,0.492105633020401,0.7253401279449463,0.6337371468544006,0.4197707176208496,0.5988935828208923,0.7277930974960327,0.6764566898345947,0.430147260427475,0.6383973360061646,0.7155274152755737,0.6735051870346069,0.4392092823982239,0.635502815246582,0.7129707932472229,0.6582439541816711,0.43835869431495667,0.6216925382614136,0.6051546335220337,0.759105920791626,0.507534384727478,0.7617401480674744,0.5914085507392883,0.998355507850647,0.5265949964523315,1.0043137073516846,0.5766831040382385,1.238515853881836,0.5203286409378052,1.2187957763671875,0.5660603642463684,1.2664928436279297,0.5208520293235779,1.2385362386703491,0.5849605798721313,1.3166253566741943,0.5283649563789368,1.2966636419296265
0.5073333978652954,0.3660186529159546,0.5164612531661987,0.3527055084705353,0.5221034288406372,0.3535709083080292,0.5269216895103455,0.3547784686088562,0.5001841187477112,0.3532010614871979,0.49470415711402893,0.35379332304000854,0.4889109134674072,0.35447654128074646,0.5354555249214172,0.3703972399234772,0.4823788106441498,0.37008219957351685,0.5201007127761841,0.38895460963249207,0.4952823519706726,0.38819029927253723,0.5867794752120972,0.482255756855011,0.43382135033607483,0.4754208028316498,0.6676180362701416,0.5220963358879089,0.3524039089679718,0.49702104926109314,0.6641283631324768,0.6301526427268982,0.3675107955932617,0.6041141748428345,0.6589334011077881,0.6654855012893677,0.3689155578613281,0.6404866576194763,0.6466066241264343,0.6641438007354736,0.3818454146385193,0.6401350498199463,0.6466577053070068,0.6521226167678833,0.3829073905944824,0.6274282932281494,0.5630180835723877,0.7481144070625305,0.46895724534988403,0.7521069645881653,0.5465971827507019,0.9745441675186157,0.4780920147895813,0.9829886555671692,0.5527113676071167,1.1752110719680786,0.4782656133174896,1.1647722721099854,0.5489243268966675,1.19765043258667,0.48094528913497925,1.179826259613037,0.5550350546836853,1.2448784112930298,0.48013877868652344,1.2318350076675415
0.5122750997543335,0.37574246525764465,0.5209715962409973,0.3606517016887665,0.5246280431747437,0.36108869314193726,0.5290244221687317,0.3615557849407196,0.5056599974632263,0.3608119785785675,0.49937543272972107,0.36144739389419556,0.49362319707870483,0.3624124825000763,0.5364217758178711,0.36861059069633484,0.4854448735713959,0.3703528046607971,0.5223571062088013,0.39616814255714417,0.5021737217903137,0.39704975485801697,0.5849380493164062,0.4647143483161926,0.44944319128990173,0.4630604088306427,0.6635168194770813,0.4630686044692993,0.3680018186569214,0.4754452705383301,0.6745978593826294,0.5466722846031189,0.36038297414779663,0.5481711626052856,0.6855762600898743,0.5800668597221375,0.35432228446006775,0.5806111693382263,0.670172393321991,0.5844560265541077,0.366759717464447,0.582263708114624,0.6646137833595276,0.5770551562309265,0.372220903635025,0.5738794207572937,0.5622133016586304,0.733431875705719,0.4794922471046448,0.7328758239746094,0.5493155121803284,0.9524628520011902,0.49254608154296875,0.9493917226791382,0.5527476072311401,1.106472373008728,0.5043012499809265,0.9812607169151306,0.5495524406433105,1.1255115270614624,0.5098382234573364,0.9872495532035828,0.553946316242218,1.174163818359375,0.49996042251586914,1.1151940822601318
0.48407182097435,0.351252019405365,0.49110230803489685,0.33481448888778687,0.4949633479118347,0.3355829417705536,0.49788355827331543,0.33659234642982483,0.4758031964302063,0.3338410258293152,0.4693489968776703,0.33365246653556824,0.46369242668151855,0.333280086517334,0.50153648853302,0.34951066970825195,0.4523264467716217,0.3453216552734375,0.4919044077396393,0.37321922183036804,0.47165900468826294,0.3726847469806671,0.5434813499450684,0.47068312764167786,0.4060501158237457,0.4421640634536743,0.6065183281898499,0.5145306587219238,0.29876506328582764,0.44524118304252625,0.6308482885360718,0.5765022039413452,0.32638096809387207,0.5454734563827515,0.6385759115219116,0.6059678792953491,0.32901057600975037,0.5866163969039917,0.6292339563369751,0.6060271859169006,0.3431159257888794,0.5828445553779602,0.6255782842636108,0.5984429717063904,0.3444058299064636,0.5696516036987305,0.5229902267456055,0.7396342158317566,0.4413617253303528,0.7398016452789307,0.5271939039230347,0.9711908102035522,0.45034003257751465,0.9797398447990417,0.5338979363441467,1.1679433584213257,0.45958995819091797,1.1497794389724731,0.5303630232810974,1.1953742504119873,0.4614999294281006,1.1661250591278076,0.5402151346206665,1.2265586853027344,0.4661709666252136,1.2047648429870605
0.48213306069374084,0.3520655035972595,0.48871296644210815,0.33491387963294983,0.4925473630428314,0.33549395203590393,0.4955941140651703,0.3362997770309448,0.4734877645969391,0.33432966470718384,0.46735358238220215,0.33425793051719666,0.4617929458618164,0.3341616094112396,0.5001401901245117,0.3476265072822571,0.45021501183509827,0.3460438847541809,0.49035167694091797,0.3736797869205475,0.47046104073524475,0.373324453830719,0.5523768067359924,0.45790907740592957,0.40605586767196655,0.44655880331993103,0.6160220503807068,0.49322208762168884,0.29938334226608276,0.46466848254203796,0.6483792066574097,0.5782613754272461,0.3131168782711029,0.5912160277366638,0.6587865948677063,0.6098976731300354,0.30409669876098633,0.6309290528297424,0.647701621055603,0.6135021448135376,0.3234953284263611,0.6315926909446716,0.6425248384475708,0.6045909523963928,0.32791998982429504,0.6202011704444885,0.5218684077262878,0.738113284111023,0.437346875667572,0.7400219440460205,0.5272461175918579,0.9654943346977234,0.45085692405700684,0.9777246713638306,0.5340524315834045,1.1749510765075684,0.46650201082229614,1.1522624492645264,0.5317926406860352,1.2021721601486206,0.46867117285728455,1.1682881116867065,0.537939727306366,1.2383900880813599,0.4739791452884674,1.2081366777420044
0.5065580606460571,0.3595948815345764,0.5151647329330444,0.34276577830314636,0.5204536318778992,0.34247881174087524,0.5246044397354126,0.34258460998535156,0.4991942048072815,0.3447217345237732,0.4943210184574127,0.34572848677635193,0.489020437002182,0.34669071435928345,0.5305367112159729,0.3537912666797638,0.4819936156272888,0.3594769537448883,0.5181325078010559,0.37938937544822693,0.49651989340782166,0.3802696168422699,0.579104483127594,0.457771897315979,0.4415876269340515,0.46690332889556885,0.6745425462722778,0.46972957253456116,0.3732312321662903,0.5161777138710022,0.6934224963188171,0.5687093734741211,0.3495576083660126,0.6207743287086487,0.706214427947998,0.6079885959625244,0.33560675382614136,0.6496435403823853,0.6904972791671753,0.6127668619155884,0.3494955599308014,0.6534775495529175,0.6825465559959412,0.6024745106697083,0.3554639518260956,0.6454103589057922,0.5534076690673828,0.7395985722541809,0.4724554419517517,0.7410427331924438,0.5436769127845764,0.9748679399490356,0.4849243760108948,0.9702109098434448,0.5570217370986938,1.11467444896698,0.49696993827819824,1.1160887479782104,0.5576840043067932,1.1318784952163696,0.4983970522880554,1.1275712251663208,0.5571526288986206,1.1754564046859741,0.5001126527786255,1.1772669553756714
0.4973422586917877,0.36145254969596863,0.5056254267692566,0.34367474913597107,0.5113344788551331,0.34314221143722534,0.5166856050491333,0.3428541421890259,0.49042803049087524,0.34578031301498413,0.48569369316101074,0.3467807173728943,0.4807429909706116,0.34824761748313904,0.5257548093795776,0.3536874055862427,0.47744622826576233,0.3616924285888672,0.5107253789901733,0.3804473876953125,0.48966503143310547,0.3826742172241211,0.5813924074172974,0.4539666175842285,0.44083842635154724,0.47725075483322144,0.6700989603996277,0.4520584046840668,0.3884754180908203,0.5400753617286682,0.6810961961746216,0.5505101084709167,0.36019766330718994,0.6260685324668884,0.6947384476661682,0.5875929594039917,0.3504507839679718,0.6493245959281921,0.6791422367095947,0.5935701727867126,0.3568344712257385,0.6505427956581116,0.6704453229904175,0.5849272608757019,0.3617062270641327,0.6446836590766907,0.5509480834007263,0.7379295825958252,0.47285109758377075,0.7405529618263245,0.5399232506752014,0.965326726436615,0.4821145534515381,0.9657718539237976,0.5508440732955933,1.121817708015442,0.49628299474716187,1.1154111623764038,0.552639365196228,1.1424174308776855,0.4968777298927307,1.13575279712677,0.5479477643966675,1.1829509735107422,0.4947371482849121,1.186344861984253
