NOSE_X,NOSE_Y,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y
0.42623773217201233,0.20603986084461212,0.4340199828147888,0.1915895640850067,0.43877989053726196,0.19169096648693085,0.44299912452697754,0.19182522594928741,0.421006441116333,0.19189877808094025,0.41698557138442993,0.19225873053073883,0.4132866859436035,0.19271747767925262,0.45251455903053284,0.20030386745929718,0.40970975160598755,0.201245978474617,0.43574637174606323,0.22377778589725494,0.419552743434906,0.2235247790813446,0.4938357472419739,0.29609817266464233,0.38044053316116333,0.2919006645679474,0.5022165775299072,0.42265573143959045,0.3696069121360779,0.40389904379844666,0.45328354835510254,0.499593585729599,0.3994089961051941,0.48370370268821716,0.4427080750465393,0.5283183455467224,0.40518897771835327,0.5200498700141907,0.43329566717147827,0.5197065472602844,0.4118673801422119,0.5122097134590149,0.4371809959411621,0.5076220631599426,0.41090577840805054,0.4979555308818817,0.47317013144493103,0.5100162625312805,0.40479326248168945,0.5131562948226929,0.4726755619049072,0.6853035092353821,0.3998943269252777,0.6913241147994995,0.4660705029964447,0.8585615754127502,0.4025765061378479,0.8562116622924805,0.45796871185302734,0.8771964907646179,0.4085678458213806,0.874081015586853,0.4611349105834961,0.9097309708595276,0.4033801555633545,0.9073545932769775
0.4301424026489258,0.20772267878055573,0.43779700994491577,0.1933278888463974,0.44257521629333496,0.19333632290363312,0.44656848907470703,0.1934220939874649,0.42449694871902466,0.19376176595687866,0.42052778601646423,0.19400639832019806,0.4165438115596771,0.19438625872135162,0.4553608298301697,0.2018546164035797,0.4133175015449524,0.20289425551891327,0.43957287073135376,0.22503779828548431,0.4229782521724701,0.2247237265110016,0.4962126314640045,0.29728206992149353,0.3834964632987976,0.2915918231010437,0.50275719165802,0.42349502444267273,0.36898308992385864,0.40391868352890015,0.45396503806114197,0.5012962222099304,0.39693090319633484,0.4846141040325165,0.44300222396850586,0.5311079621315002,0.4016133248806,0.5228472352027893,0.4338809847831726,0.5233672857284546,0.4077702462673187,0.515861451625824,0.4378783106803894,0.510273277759552,0.40742215514183044,0.5000572800636292,0.4732942581176758,0.5129026174545288,0.4058395028114319,0.5151994824409485,0.473595529794693,0.6941923499107361,0.4027930200099945,0.6917749643325806,0.4675334393978119,0.860512375831604,0.40578922629356384,0.8558297753334045,0.4606455862522125,0.8789960741996765,0.4117153286933899,0.8730410933494568,0.46119776368141174,0.9105802178382874,0.4031743109226227,0.9063844084739685
0.43107128143310547,0.20783649384975433,0.4387146532535553,0.19345222413539886,0.44344639778137207,0.1935427486896515,0.44733914732933044,0.19371888041496277,0.425285279750824,0.19377759099006653,0.42119255661964417,0.19397328794002533,0.417074978351593,0.19427137076854706,0.4556907117366791,0.2022322714328766,0.41330623626708984,0.2025527060031891,0.4401376247406006,0.22498100996017456,0.42334383726119995,0.2247912436723709,0.49615874886512756,0.2968159019947052,0.3833329677581787,0.29128074645996094,0.5030112266540527,0.42193639278411865,0.3691256046295166,0.40353620052337646,0.45371970534324646,0.5004614591598511,0.3979420065879822,0.48653295636177063,0.4422892928123474,0.530297040939331,0.4024260640144348,0.5238741040229797,0.4326598644256592,0.5208278894424438,0.40905505418777466,0.5168374180793762,0.436831533908844,0.5082522630691528,0.40835481882095337,0.5012637376785278,0.47304219007492065,0.5124812722206116,0.405465304851532,0.5146045684814453,0.4736141264438629,0.6916185021400452,0.40304216742515564,0.6910791397094727,0.4674140512943268,0.8597186803817749,0.4055793285369873,0.8557893633842468,0.46042951941490173,0.8777176141738892,0.41126567125320435,0.8732606172561646,0.4610396921634674,0.9096348881721497,0.40324440598487854,0.9060127139091492
0.4328549802303314,0.19840781390666962,0.43990716338157654,0.18407587707042694,0.44425302743911743,0.18432331085205078,0.44833654165267944,0.18443040549755096,0.42622143030166626,0.1838439255952835,0.4215163588523865,0.18391291797161102,0.4171799123287201,0.18397684395313263,0.4564642906188965,0.19302749633789062,0.41066059470176697,0.19306637346744537,0.4420888423919678,0.21563655138015747,0.4251217842102051,0.2148616909980774,0.5075508952140808,0.27372872829437256,0.3673900067806244,0.2795710861682892,0.6062433123588562,0.27657338976860046,0.272195041179657,0.29576751589775085,0.6911223530769348,0.26996392011642456,0.19444265961647034,0.3096972703933716,0.7105212807655334,0.25509124994277954,0.16649337112903595,0.3124271333217621,0.7125799059867859,0.2506350576877594,0.16962848603725433,0.3114522397518158,0.7051397562026978,0.26158392429351807,0.17970386147499084,0.3133529722690582,0.47736066579818726,0.5098853707313538,0.4036867022514343,0.5121703743934631,0.47381648421287537,0.6974874138832092,0.40426769852638245,0.6966079473495483,0.46182379126548767,0.8653887510299683,0.4042062759399414,0.8602325320243835,0.45427727699279785,0.8802967667579651,0.40789827704429626,0.8776488900184631,0.4601826071739197,0.9127640128135681,0.40743327140808105,0.9097235798835754
0.433713436126709,0.1984557956457138,0.44022101163864136,0.18381617963314056,0.4444523751735687,0.18381533026695251,0.4483315944671631,0.18376560509204865,0.4268704354763031,0.1841435730457306,0.42229217290878296,0.18430151045322418,0.4180636405944824,0.18449625372886658,0.45680442452430725,0.19267283380031586,0.4113975465297699,0.19442428648471832,0.443164587020874,0.2150169312953949,0.42669329047203064,0.2151128202676773,0.5084632635116577,0.2738211750984192,0.371019572019577,0.2787850797176361,0.6057822108268738,0.2747732400894165,0.2760240137577057,0.29271426796913147,0.6898983716964722,0.27133458852767944,0.19391420483589172,0.30332642793655396,0.7096525430679321,0.25904712080955505,0.16636040806770325,0.30316591262817383,0.7118960618972778,0.2561896741390228,0.16711834073066711,0.301908403635025,0.7042027711868286,0.26582977175712585,0.17769882082939148,0.3059629499912262,0.4785521924495697,0.5083993673324585,0.40470629930496216,0.5109039545059204,0.4752419888973236,0.6961572170257568,0.40668946504592896,0.6953861713409424,0.4627416729927063,0.8664494752883911,0.4048306345939636,0.8590184450149536,0.45497623085975647,0.8816869854927063,0.4078202247619629,0.8763072490692139,0.46030393242836,0.913519561290741,0.40773096680641174,0.9093788266181946
0.43514886498451233,0.19994030892848969,0.4415428638458252,0.18544220924377441,0.44553056359291077,0.18531998991966248,0.44935527443885803,0.18544115126132965,0.4283381998538971,0.18671146035194397,0.4236223101615906,0.18729959428310394,0.41920310258865356,0.1879534274339676,0.4581821858882904,0.19426079094409943,0.4118698239326477,0.19734741747379303,0.44445499777793884,0.21598048508167267,0.42771250009536743,0.21654458343982697,0.5088030099868774,0.2756505012512207,0.37118884921073914,0.2788807451725006,0.6053759455680847,0.2789555788040161,0.27716660499572754,0.29294252395629883,0.6889349222183228,0.2727070152759552,0.1960618644952774,0.3064199984073639,0.7094841003417969,0.26423996686935425,0.16776691377162933,0.3077101409435272,0.7119247913360596,0.2609560191631317,0.1695118248462677,0.3076903223991394,0.7040126919746399,0.2690078020095825,0.17945894598960876,0.3100816011428833,0.47900843620300293,0.5094650983810425,0.40493741631507874,0.5114855170249939,0.47565212845802307,0.6960199475288391,0.4066294729709625,0.6958310008049011,0.462857186794281,0.86696457862854,0.4044782221317291,0.8593044281005859,0.45522746443748474,0.8827502727508545,0.40729427337646484,0.8767098784446716,0.4608563780784607,0.9130517840385437,0.40736979246139526,0.9091118574142456
0.43294525146484375,0.25577422976493835,0.43885302543640137,0.24034547805786133,0.4430721700191498,0.2395055741071701,0.4473648965358734,0.23908261954784393,0.42663025856018066,0.24355176091194153,0.4221438765525818,0.24451150000095367,0.4175870418548584,0.24543029069900513,0.4533366560935974,0.24849562346935272,0.4089507460594177,0.2530927062034607,0.442417711019516,0.269650936126709,0.42577141523361206,0.2714487612247467,0.4878498911857605,0.31189921498298645,0.3752901256084442,0.31794553995132446,0.5112453103065491,0.21306520700454712,0.33824336528778076,0.2209191471338272,0.5035802125930786,0.09043186157941818,0.33660420775413513,0.10134512931108475,0.5034058690071106,0.06553449481725693,0.3317384123802185,0.07881104946136475,0.49413222074508667,0.06179507449269295,0.34036195278167725,0.07805801928043365,0.4917364716529846,0.07179469615221024,0.34399834275245667,0.08436300605535507,0.4697314202785492,0.5478960871696472,0.39596128463745117,0.5464522242546082,0.4665478765964508,0.7326650619506836,0.3942592442035675,0.7262349724769592,0.4549168646335602,0.9008200168609619,0.3944975733757019,0.9050081372261047,0.44793277978897095,0.9166699647903442,0.39733245968818665,0.9244243502616882,0.45440673828125,0.9557918906211853,0.3954142928123474,0.9582133889198303
0.4312824308872223,0.2544019818305969,0.4374069571495056,0.2395632117986679,0.4416746199131012,0.23898249864578247,0.44598692655563354,0.2387484610080719,0.4248928427696228,0.24208837747573853,0.4204484522342682,0.24290037155151367,0.4160752296447754,0.24371303617954254,0.4520394802093506,0.2482650876045227,0.40869754552841187,0.25201526284217834,0.4409957826137543,0.2686355710029602,0.4234035015106201,0.27029550075531006,0.4874635636806488,0.31139203906059265,0.37417539954185486,0.31879571080207825,0.5100361108779907,0.211790069937706,0.32851433753967285,0.22173883020877838,0.49951767921447754,0.08649935573339462,0.32924672961235046,0.0995970219373703,0.499654620885849,0.06108439341187477,0.3270871043205261,0.07456216216087341,0.4910926818847656,0.05778282508254051,0.337103009223938,0.07416211813688278,0.48829203844070435,0.06584993004798889,0.3402300477027893,0.08113736659288406,0.46934986114501953,0.5488253831863403,0.39526766538619995,0.5470116138458252,0.4658590853214264,0.7357327938079834,0.394440621137619,0.7285025715827942,0.4548482894897461,0.9043067097663879,0.3946586549282074,0.9069446921348572,0.4477407932281494,0.9213025569915771,0.39760535955429077,0.9267990589141846,0.4537154734134674,0.9576912522315979,0.39707162976264954,0.9585787057876587
0.42585235834121704,0.25284990668296814,0.4320923686027527,0.23782874643802643,0.4368487298488617,0.23720712959766388,0.44141632318496704,0.23683001101016998,0.41875219345092773,0.24055854976177216,0.4143638610839844,0.24143601953983307,0.4098295569419861,0.24230095744132996,0.4483265280723572,0.24715135991573334,0.4050065875053406,0.25154390931129456,0.43638691306114197,0.26725608110427856,0.4183124601840973,0.26931115984916687,0.48472514748573303,0.3100116550922394,0.37372177839279175,0.318901926279068,0.5046590566635132,0.20751546323299408,0.32476112246513367,0.22764569520950317,0.4916285574436188,0.08480016887187958,0.3178516924381256,0.10575488209724426,0.49066367745399475,0.0590374730527401,0.3148406445980072,0.08003629744052887,0.4818442761898041,0.05654874071478844,0.32640406489372253,0.08006691187620163,0.4794064164161682,0.06592027097940445,0.3298943042755127,0.08646093308925629,0.4670640528202057,0.5468066334724426,0.39306968450546265,0.5444800853729248,0.46293649077415466,0.7309017181396484,0.392622709274292,0.7265387177467346,0.4540579319000244,0.9036338925361633,0.39370614290237427,0.9073724746704102,0.4474126398563385,0.9202820658683777,0.39680904150009155,0.926745593547821,0.4532337784767151,0.9577106237411499,0.396911084651947,0.9589479565620422
0.4296529293060303,0.23450268805027008,0.4367552697658539,0.21987168490886688,0.4411945343017578,0.2199135273694992,0.44527125358581543,0.21983569860458374,0.42293602228164673,0.21917977929115295,0.41805142164230347,0.21898338198661804,0.41345271468162537,0.218733549118042,0.45417094230651855,0.2217685729265213,0.4058589041233063,0.22203952074050903,0.4391569495201111,0.2493951916694641,0.42176729440689087,0.2500794529914856,0.502583920955658,0.2843773663043976,0.367073118686676,0.29359424114227295,0.5795562267303467,0.32134386897087097,0.2914975583553314,0.3524812161922455,0.6119984984397888,0.4012783467769623,0.2765461504459381,0.4525533616542816,0.6282356977462769,0.433969110250473,0.2659095525741577,0.4824781119823456,0.6107892990112305,0.44031381607055664,0.28034764528274536,0.48717018961906433,0.6038634181022644,0.43121492862701416,0.28770822286605835,0.47793397307395935,0.47465237975120544,0.5296724438667297,0.4004894196987152,0.5342139601707458,0.4702158570289612,0.719391405582428,0.3960101306438446,0.7161142826080322,0.45893192291259766,0.8855360746383667,0.4002433717250824,0.8836203217506409,0.4522116184234619,0.9003174304962158,0.40632230043411255,0.9007963538169861,0.4549509882926941,0.9337138533592224,0.4006367325782776,0.9365032315254211
